Tweet,Reverse,label
i love getting lead on its my favorite #screwit,#screwit favorite my its on lead getting love i,1
wow i sure do love being berated about how i'm going for a useless degree,degree useless a for going i'm how about berated being love do sure i wow,1
i love being ignored and going un noticed,noticed un going and ignored being love i,1
and i love being ignored \ue {number},{number} \ue ignored being love i and,1
oooohh i love being stuck in a super heavy friday traffic in the center of kl been looking forward to this since morning,morning since this to forward looking been kl of center the in traffic friday heavy super a in stuck being love i oooohh,1
i just love bring woke up by other people's alarms,alarms people's other by up woke bring love just i,1
i love being ignored it just boosts my confidence,confidence my boosts just it ignored being love i,1
i just love getting blown off like its just such an amazing feeling we should just do this all the time #not #pissed #ugh,#ugh #pissed #not time the all this do just should we feeling amazing an such just its like off blown getting love just i,1
i love being ignored to be fair really makes my day,day my makes really fair be to ignored being love i,1
i love getting lectured about nonsensical things when i call home,home call i when things nonsensical about lectured getting love i,1
dont you just love getting locked out of your house i know i do #not #fuckthis,#fuckthis #not do i know i house your of out locked getting love just you dont,1
i love being talked to like a first grader,grader first a like to talked being love i,1
love love love when people don't reply,reply don't people when love love love,1
i love being blinded by ass holes who don't turn there brights off,off brights there turn don't who holes ass by blinded being love i,1
absolutely love getting made fun of by my sister it really makes my day {number} better than it was,was it than better {number} day my makes really it sister my by of fun made getting love absolutely,1
i love being ignored when all i wanna do is help <3,<3 help is do wanna i all when ignored being love i,1
i just love being treated bad #makesmyday,#makesmyday bad treated being love just i,1
i love getting invited everywhere still,still everywhere invited getting love i,1
i love being talked down to,to down talked being love i,1
oh how i love bein accused of lyin bein disrespectful and rude,rude and disrespectful bein lyin of accused bein love i how oh,1
oh how i love getting blamed for everything :),:) everything for blamed getting love i how oh,1
i just love getting cussed at nothing new,new nothing at cussed getting love just i,1
i just love being left alone honestly it's so awesome i wish it would be all the time,time the all be would it wish i awesome so it's honestly alone left being love just i,1
yeah because i just love being called fat not,not fat called being love just i because yeah,1
oh i just love being ignored keep it up -_- #tothemax,#tothemax -_- up it keep ignored being love just i oh,1
or don't respond cool i love being ignored best feeling ever,ever feeling best ignored being love i cool respond don't or,1
don't you just love being awakened before your alarm clock goes off i know i do,do i know i off goes clock alarm your before awakened being love just you don't,1
i really love getting blown off last minute #myfavorite,#myfavorite minute last off blown getting love really i,1
working all weekend again ohhh i love working hate alcohol anyway it's just for wasters,wasters for just it's anyway alcohol hate working love i ohhh again weekend all working,1
every year i'm here we have bad weather the client blames me for it it makes them love getting audited that much more,more much that audited getting love them makes it it for me blames client the weather bad have we here i'm year every,1
omg i love getting played hahaha feels amazing haha yay lol,lol yay haha amazing feels hahaha played getting love i omg,1
i love getting stopped by every red light possible when i'm running late somewhere,somewhere late running i'm when possible light red every by stopped getting love i,1
i love getting calls from and when they're high,high they're when and from calls getting love i,1
f cking love being ignored thank you so much my favorite thing #asshole,#asshole thing favorite my much so you thank ignored being love cking f,1
i love getting woken up by the dang thunder,thunder dang the by up woken getting love i,1
i just love coming come and cleaning for two hours especially when it isn't even my mess #loveit,#loveit mess my even isn't it when especially hours two for cleaning and come coming love just i,1
ohhh how much i love being ignored makes me so happy lol,lol happy so me makes ignored being love i much how ohhh,1
just love getting charged a {number} convenience charge at ticketmaster for being able to print my own tickets,tickets own my print to able being for ticketmaster at charge convenience {number} a charged getting love just,1
i love being spoken to like i'm a moron,moron a i'm like to spoken being love i,1
yeah i love being ignored by my bf when i'm at his house #not,#not house his at i'm when bf my by ignored being love i yeah,1
i love being woken up by my own car alarm,alarm car own my by up woken being love i,1
why yes i love being ignored i only txted you to practice my texting #annoyed,#annoyed texting my practice to you txted only i ignored being love i yes why,1
i love getting sticked at least we know you aren't doing any drugs that contain a needle,needle a contain that drugs any doing aren't you know we least at sticked getting love i,1
i love being ditched so you can play minecraft,minecraft play can you so ditched being love i,1
i love being stuck home and writing college essays all night,night all essays college writing and home stuck being love i,1
yay i love being called stupid over the phone #hellweek,#hellweek phone the over stupid called being love i yay,1
i love being ignored really i do,do i really ignored being love i,1
i love love love to sit in the car and wait for {number} minutes while my boyfriend talks to people,people to talks boyfriend my while minutes {number} for wait and car the in sit to love love love i,1
i love getting yelled at it's the best feeling guess children do everything wrong #whoops #ourfault,#ourfault #whoops wrong everything do children guess feeling best the it's at yelled getting love i,1
mmm i love being ignored it is seriously my favorite thing ever,ever thing favorite my seriously is it ignored being love i mmm,1
i love being stood up especially when i am being nice and got you a present,present a you got and nice being am i when especially up stood being love i,1
i love getting yelled at for something out of my control,control my of out something for at yelled getting love i,1
oh i just love getting hit on by creeps at terms,terms at creeps by on hit getting love just i oh,1
who doesnt love being woken up at {number} {number} #ahhh,#ahhh {number} {number} at up woken being love doesnt who,1
i love being ignored it's unreal #ignorantcunt,#ignorantcunt unreal it's ignored being love i,1
i love getting stalked it's pretty awesome,awesome pretty it's stalked getting love i,1
love love love love getting bitched at by my mom #favoritethingever,#favoritethingever mom my by at bitched getting love love love love,1
i love being ignored makes me the happiest person in the,the in person happiest the me makes ignored being love i,1
i just love being treated like i'm worthless,worthless i'm like treated being love just i,1
new roof today i hope the workers start even earlier tomorrow because i love being woken up by the pounding,pounding the by up woken being love i because tomorrow earlier even start workers the hope i today roof new,1
i love being told how to do my job #saidnooneever,#saidnooneever job my do to how told being love i,1
i just love being hung up on,on up hung being love just i,1
yay love being let down :-),:-) down let being love yay,1
oh how i love being welcomed home this way not #cool,#cool not way this home welcomed being love i how oh,1
absolutely love being talked to like i'm a piece of dirt,dirt of piece a i'm like to talked being love absolutely,1
i love being ignored i really do,do really i ignored being love i,1
i love being lied to love it so much,much so it love to lied being love i,1
i just love gettin hit on by {number} year olds,olds year {number} by on hit gettin love just i,1
i love being ignored hahaha not #whyy #what #did #i #do #to #you,#you #to #do #i #did #what #whyy not hahaha ignored being love i,1
i just love getting done with a test that i know i will do awful on cause we aren't given enough time to do it,it do to time enough given aren't we cause on awful do will i know i that test a with done getting love just i,1
i just love getting soak and wet walking to class,class to walking wet and soak getting love just i,1
oh yes i love being dehydrated fatigued and in pain,pain in and fatigued dehydrated being love i yes oh,1
i would lose my wallet gosh i love being driven to school by my mother,mother my by school to driven being love i gosh wallet my lose would i,1
really love gettin stuck behind a triple trailer semi in one lane construction,construction lane one in semi trailer triple a behind stuck gettin love really,1
i love love love liars they're the best,best the they're liars love love love i,1
i remember now just how much i love love love creating surveys #zuydcm,#zuydcm surveys creating love love love i much how just now remember i,1
i love getting yelled at this early in the morning #thebest,#thebest morning the in early this at yelled getting love i,1
i love being ignored makes me the happiest person in the #justsaying,#justsaying the in person happiest the me makes ignored being love i,1
absolutely love getting woken up at {number} #annoying,#annoying {number} at up woken getting love absolutely,1
i just love being put off to the side by everyone,everyone by side the to off put being love just i,1
i love getting ditched for a guy it's great #girlsrule,#girlsrule great it's guy a for ditched getting love i,1
i'm being a bitch right now because almost everyone in my life have tested my patience i love getting walked all over,over all walked getting love i patience my tested have life my in everyone almost because now right bitch a being i'm,1
i can't even think about touching my bed until i shower i love being covered in sweat that's not mine #thatshot,#thatshot mine not that's sweat in covered being love i shower i until bed my touching about think even can't i,1
i love being called a nazi #shutup #hitler #stupid #youguysaredumb,#youguysaredumb #stupid #hitler #shutup nazi a called being love i,1
cool i love being locked out of my apartment definitely adds to my day,day my to adds definitely apartment my of out locked being love i cool,1
words can't describe how much i love being blamed for everything seriously though #effoff,#effoff though seriously everything for blamed being love i much how describe can't words,1
i love getting told off it's why i fucking do everything so that she can go into fucking schoolteacher mode,mode schoolteacher fucking into go can she that so everything do fucking i why it's off told getting love i,1
i love being called fat and ugly,ugly and fat called being love i,1
i just love being grounded for no reason at all,all at reason no for grounded being love just i,1
i love bein called stuck up,up stuck called bein love i,1
i love being ignored love it,it love ignored being love i,1
i love being whistled at like a dog when someone is trying to get my attention #joysofbeingabarmaid,#joysofbeingabarmaid attention my get to trying is someone when dog a like at whistled being love i,1
oh how i love getting called in to work night shift,shift night work to in called getting love i how oh,1
i absolutely love getting made fun of because i like to try hard so i can get good grades,grades good get can i so hard try to like i because of fun made getting love absolutely i,1
i love being brushed off really i do,do i really off brushed being love i,1
i love seeing spit bottles all over this school #gross,#gross school this over all bottles spit seeing love i,1
i love getting texted haha #illseeya #notextback,#notextback #illseeya haha texted getting love i,1
i just love being ignored don't you :),:) you don't ignored being love just i,1
i love love love driving my brothers to and from practice everyday,everyday practice from and to brothers my driving love love love i,1
i love playing hide and seek with a bubble wrapped pill for a few hours,hours few a for pill wrapped bubble a with seek and hide playing love i,1
can't wait for tomorrow love being reminded of how alone i am #screwvalentines,#screwvalentines am i alone how of reminded being love tomorrow for wait can't,1
i just love being stuck in the back of a sports car,car sports a of back the in stuck being love just i,1
i love being ignored its the best feeling :),:) feeling best the its ignored being love i,1
wow i absolutely love being blown out by my dad it's kl i didn't piss everyone off by leaving early or anything,anything or early leaving by off everyone piss didn't i kl it's dad my by out blown being love absolutely i wow,1
lol don't you love feeling betrayed i know i do,do i know i betrayed feeling love you don't lol,1
i love being lied to its awesome #not,#not awesome its to lied being love i,1
i just love being woken up at this time by ppl yelling at each other,other each at yelling ppl by time this at up woken being love just i,1
don't you just love being lied to when you know the truth lol,lol truth the know you when to lied being love just you don't,1
#retweet if you love being lead on yeah it sucks,sucks it yeah on lead being love you if #retweet,1
i love being ignored it makes my day #not,#not day my makes it ignored being love i,1
oh joy i just love being woke up at {number} in the morning because of my stomach killing me #tummyhurts,#tummyhurts me killing stomach my of because morning the in {number} at up woke being love just i joy oh,1
f cking love being ignored thank you so much my favorite thing,thing favorite my much so you thank ignored being love cking f,1
i just love being ignored makes me feel like i am worth a million bucks,bucks million a worth am i like feel me makes ignored being love just i,1
dont you just love being woke up at {number} in the morning on your summer vacation not to mention its a weekend,weekend a its mention to not vacation summer your on morning the in {number} at up woke being love just you dont,1
i always did love being called an asshole in a tweet that was indirectly but at the same time directly about me #fuckoff,#fuckoff me about directly time same the at but indirectly was that tweet a in asshole an called being love did always i,1
i love being walked out on it's the greatest feeling ever,ever feeling greatest the it's on out walked being love i,1
i love being treated like shit it makes me feel all warm & fuzzy inside #fuckyou,#fuckyou inside fuzzy & warm all feel me makes it shit like treated being love i,1
i love being woken up in the middle of the night from a ton of pain in my elbow because i rolled over onto it #fuckingow,#fuckingow it onto over rolled i because elbow my in pain of ton a from night the of middle the in up woken being love i,1
oh thanks i love being called fat especially by you thanks for making my day,day my making for thanks you by especially fat called being love i thanks oh,1
i just love feeling ignored and disliked #thebest,#thebest disliked and ignored feeling love just i,1
i love doesn't talk to me anymore,anymore me to talk doesn't love i,1
i love being lied to that's why i'll tune in to watch the #stateoftheunion tomorrow night,night tomorrow #stateoftheunion the watch to in tune i'll why that's to lied being love i,1
i love getting paid &amp still having no money #not,#not money no having still &amp paid getting love i,1
i love being surrounded by drunk people blowing smoke in my face :/,:/ face my in smoke blowing people drunk by surrounded being love i,1
woooo i love being ignored by my friends :d,:d friends my by ignored being love i woooo,1
i just love freaking being ignored and not texted back {number} people ignored me today {number} i love it it always makes my day,day my makes always it it love i {number} today me ignored people {number} back texted not and ignored being freaking love just i,1
also have i mentioned how much i love being led on because i love it #assholes,#assholes it love i because on led being love i much how mentioned i have also,1
i love love love when my foot is swollen #pissed,#pissed swollen is foot my when love love love i,1
i just love being made to feel stupid it's kind of my life goal,goal life my of kind it's stupid feel to made being love just i,1
oh how i love being invited out places when you're all going out,out going all you're when places out invited being love i how oh,1
i love getting stood up for plans all the time #hatemylife,#hatemylife time the all plans for up stood getting love i,1
got to love getting ignored god i love that #sike,#sike that love i god ignored getting love to got,1
i love being left behind when something better comes along notttttt,notttttt along comes better something when behind left being love i,1
i really love getting woken up at {number} {number} when i don't have to go to school it's my favorite,favorite my it's school to go to have don't i when {number} {number} at up woken getting love really i,1
love love love how you always are there for me #not,#not me for there are always you how love love love,1
i love being woken up at {number} {number} in the morning,morning the in {number} {number} at up woken being love i,1
i totally love being woken up by dog licks on my face,face my on licks dog by up woken being love totally i,1
i love being lied too it makes me soon happy #not #impissed,#impissed #not happy soon me makes it too lied being love i,1
boy do i love being ignored by my friends i thought we were friends #annoyed #,# #annoyed friends were we thought i friends my by ignored being love i do boy,1
i just love having miss vaughn for first block shes so nice,nice so shes block first for vaughn miss having love just i,1
i love getting woken up at {number} {number} on a saturday,saturday a on {number} {number} at up woken getting love i,1
i love being used seriously i love it,it love i seriously used being love i,1
i love being woken out of dead sleep at {number} in the morning because i feel like i'm going to throw up,up throw to going i'm like feel i because morning the in {number} at sleep dead of out woken being love i,1
yeah i love being ignored ok,ok ignored being love i yeah,1
its okay i love being ignored ', ignored being love i okay its,1
absolutely love being ignored me,me ignored being love absolutely,1
honestly love being walked all,all walked being love honestly,1
today at work a really old man was hitting on me i love being hit on by grandparents,grandparents by on hit being love i me on hitting was man old really a work at today,1
i love getting yelled at by upperclassman,upperclassman by at yelled getting love i,1
looovvvee love love love feeling like this first thing in the morning #annoyed #confused #whatevs #dealingwithit,#dealingwithit #whatevs #confused #annoyed morning the in thing first this like feeling love love love looovvvee,1
i just love getting shut down when i'm only trying to help,help to trying only i'm when down shut getting love just i,1
i love being accused of something i had nothing to do with,with do to nothing had i something of accused being love i,1
because i love taking freezing cold showers super early in the morning #fuckhelser,#fuckhelser morning the in early super showers cold freezing taking love i because,1
i absolutely love being stuck at work {number} minutes later,later minutes {number} work at stuck being love absolutely i,1
got to love support calling on a sunday and then wondering why no one answered the call,call the answered one no why wondering then and sunday a on calling support love to got,1
i love being woken up early for shots,shots for early up woken being love i,1
wow i just love being woken up by the worst cramps of my life #tmitweet #currentlydying,#currentlydying #tmitweet life my of cramps worst the by up woken being love just i wow,1
i love getting stared at makes me feel important :) #dontfuckinlook,#dontfuckinlook :) important feel me makes at stared getting love i,1
i love getting ignored its the best thing ever honestly makes me feel so good about myself,myself about good so feel me makes honestly ever thing best the its ignored getting love i,1
i love being used y'all keep on,on keep y'all used being love i,1
i love being hit on by old russian men every morning walking into work #creeper #thethingsidealwith,#thethingsidealwith #creeper work into walking morning every men russian old by on hit being love i,1
no that's fine don't respond to my text messages i love feeling rejected and ignored,ignored and rejected feeling love i messages text my to respond don't fine that's no,1
feels so good {number} wake up {number} no cute sweet loving goodmrning texts i just love bein given up on whn i gave my all i love bein,bein love i all my gave i whn on up given bein love just i texts goodmrning loving sweet cute no {number} up wake {number} good so feels,1
i love getting random headaches,headaches random getting love i,1
i love getting bloody noses,noses bloody getting love i,1
new job questions go as follows how old are you are you married do you have a boyfriend i love meeting new people,people new meeting love i boyfriend a have you do married you are you are old how follows as go questions job new,1
#questionsihatebeingasked isn't linux for hackers oh no it is for people who love buying shitty software,software shitty buying love who people for is it no oh hackers for linux isn't #questionsihatebeingasked,1
ohhh how i love having younger siblings,siblings younger having love i how ohhh,1
i love taking cold showers,showers cold taking love i,1
miguel because he gives me hope love is real #valentinesday,#valentinesday real is love hope me gives he because miguel,1
i just love learning mathematical equations,equations mathematical learning love just i,1
i just love having terrible wifi,wifi terrible having love just i,1
aw i love crying good stuff,stuff good crying love i aw,1
i just love getting bad news,news bad getting love just i,1
i love having allergic reactions,reactions allergic having love i,1
no it's alright i love being second choice,choice second being love i alright it's no,1
well kids even though i've been in bed all day i'm going to sleep early cuz i'm that exhausted i just love being sick night,night sick being love just i exhausted that i'm cuz early sleep to going i'm day all bed in been i've though even kids well,1
i love giving public speeches,speeches public giving love i,1
i love reading indirect posts,posts indirect reading love i,1
i love having seasonal allergies,allergies seasonal having love i,1
i love doing controlled assessments,assessments controlled doing love i,1
i love being invited places,places invited being love i,1
i love having bad mornings,mornings bad having love i,1
i just love having numb feet,feet numb having love just i,1
wow i love having chapped lips,lips chapped having love i wow,1
leg explosions great i just love using extra risers,risers extra using love just i great explosions leg,1
guys i just really love having broken toes,toes broken having love really just i guys,1
sneezing cough and runny nose ah gotta love being sick,sick being love gotta ah nose runny and cough sneezing,1
i just love feeling nauseous,nauseous feeling love just i,1
yay i just love being sore,sore being love just i yay,1
i absolutely love feeling stupid,stupid feeling love absolutely i,1
wow i just love being sick,sick being love just i wow,1
pounding head stuffy nose and non stop coughing i just love being sick,sick being love just i coughing stop non and nose stuffy head pounding,1
haha i love feeling unwanted,unwanted feeling love i haha,1
but really i just love being single,single being love just i really but,1
absolutely love being sick,sick being love absolutely,1
can i just say how much i love driving downtown,downtown driving love i much how say just i can,1
oh i really love being sick,sick being love really i oh,1
i can't wait to go visit the eye doctor on my birthday i love being blind,blind being love i birthday my on doctor eye the visit go to wait can't i,1
i just love being invisible,invisible being love just i,1
i absolutely love being sick,sick being love absolutely i,1
surgery was full now it's empty i love being last,last being love i empty it's now full was surgery,1
no it's okay i just love being sick,sick being love just i okay it's no,1
havent gotten any sleep seriously love being sick,sick being love seriously sleep any gotten havent,1
should i write about how much i love #byh #skeptical,#skeptical #byh love i much how about write i should,1
third wheeling it gotta love being single,single being love gotta it wheeling third,1
no nose please go right ahead and run profusely it's not like i have three finals to study for and write i love being sick,sick being love i write and for study to finals three have i like not it's profusely run and ahead right go please nose no,1
i'm constantly tired in no mood to eat and beyond unenergetic i just love being sick,sick being love just i unenergetic beyond and eat to mood no in tired constantly i'm,1
oh it's alright i love being used,used being love i alright it's oh,1
oh how i love getting sick,sick getting love i how oh,1
just love being bored #needahobby,#needahobby bored being love just,1
i just love being sick #miserable,#miserable sick being love just i,1
i love being sarcastic #sofun,#sofun sarcastic being love i,1
just love being micromanaged #overit,#overit micromanaged being love just,1
gotta love being sick #fml,#fml sick being love gotta,1
i just love being sick #thanksgarret,#thanksgarret sick being love just i,1
i love being sick #thissucks,#thissucks sick being love i,1
i'm feeling so freaking fabulous right now like you don't even know how much i love being sick #sick,#sick sick being love i much how know even don't you like now right fabulous freaking so feeling i'm,1
i just love being sick #no,#no sick being love just i,1
just love being sick #thisshitsucks,#thisshitsucks sick being love just,1
don't just love being sick #sleep,#sleep sick being love just don't,1
god i love being sick #itsjustmyfavorite,#itsjustmyfavorite sick being love i god,1
i love being sick #everyday,#everyday sick being love i,1
awesome i love getting sick #miserable,#miserable sick getting love i awesome,1
just love being sick #backtobed,#backtobed sick being love just,1
i love being sick #itsucks,#itsucks sick being love i,1
i just love being sick #thistotallyblows,#thistotallyblows sick being love just i,1
todays getup until after first period oh how i love having first periodcross country,country periodcross first having love i how oh period first after until getup todays,1
gotta love getting weird ass vibes,vibes ass weird getting love gotta,1
oh i just love having bad hair days,days hair bad having love just i oh,1
i just love getting new math packets,packets math new getting love just i,1
i love having full body cramps,cramps body full having love i,1
i love eating squished pop tarts,tarts pop squished eating love i,1
gotta love being invited places tbh,tbh places invited being love gotta,1
i just love watching fresh beat band,band beat fresh watching love just i,1
yeah im just going to go soak my hands in hot water for {number} okay i just love having first phase frostbite,frostbite phase first having love just i okay {number} for water hot in hands my soak go to going just im yeah,1
it's okay mawa i really do love taking cold showers #hatemawa,#hatemawa showers cold taking love do really i mawa okay it's,1
i love changing flat tires #greasemonkey,#greasemonkey tires flat changing love i,1
i just love having terrible wifi #effinksuhousing,#effinksuhousing wifi terrible having love just i,1
i just love having tired eyes #bleh,#bleh eyes tired having love just i,1
ohhh i just love lifting eery dayy #shitnobodysays,#shitnobodysays dayy eery lifting love just i ohhh,1
wow i love having chapped lips #wheresthechapstick,#wheresthechapstick lips chapped having love i wow,1
i love taking cold showers #not,#not showers cold taking love i,1
i love being awake at this time,time this at awake being love i,1
i love being sick on the weekend,weekend the on sick being love i,1
i love getting ready for no reason,reason no for ready getting love i,1
i love being sick over the summer,summer the over sick being love i,1
everyone with their guy or getting stuff for valentines day and i'm just like this military love is great #whinnytweet #missmyman,#missmyman #whinnytweet great is love military this like just i'm and day valentines for stuff getting or guy their with everyone,1
i love being nauseous #acidreflux #hateit,#hateit #acidreflux nauseous being love i,1
i love being broke #not #stupidbills,#stupidbills #not broke being love i,1
i just love being sick #goaway #hatinglife,#hatinglife #goaway sick being love just i,1
i love being attractive #tired #lazy,#lazy #tired attractive being love i,1
i love being sick #shitnobodysays #bullshit,#bullshit #shitnobodysays sick being love i,1
i love being sick #not #fml,#fml #not sick being love i,1
yay i just love being sick in college,college in sick being love just i yay,1
i just love being late to school,school to late being love just i,1
i always love getting ready for work,work for ready getting love always i,1
i love driving next to tools,tools to next driving love i,1
yay i love being sick as fuck,fuck as sick being love i yay,1
just love being sick all the time,time the all sick being love just,1
i love getting sick all the time,time the all sick getting love i,1
i love watching sad movies by myself,myself by movies sad watching love i,1
i love watching scary movies by myself,myself by movies scary watching love i,1
i love being invited places by you's,you's by places invited being love i,1
i love doing other people's work,work people's other doing love i,1
i love being sick on valentines day,day valentines on sick being love i,1
i just love being single on valentines day,day valentines on single being love just i,1
i love getting bad news from the doctor,doctor the from news bad getting love i,1
yes i love being awake at {number},{number} at awake being love i yes,1
i just love been awake at {number},{number} at awake been love just i,1
i love getting sick and not being able to breathe,breathe to able being not and sick getting love i,1
i love being exhausted but not being able to sleep,sleep to able being not but exhausted being love i,1
congestion sore throat headache sneezing love getting sick {number},{number} sick getting love sneezing headache throat sore congestion,1
moms not even out of the shower yet i love running late {number},{number} late running love i yet shower the of out even not moms,1
i love scoring last minute own goals to get my team beat the guys didn't deserve that today,today that deserve didn't guys the beat team my get to goals own minute last scoring love i,1
hey girls guys love getting mixed signals something you all should know #not,#not know should all you something signals mixed getting love guys girls hey,1
don't you just love being used oh jk,jk oh used being love just you don't,1
just went a run in the rain on valentines night i love being single haha #fml,#fml haha single being love i night valentines on rain the in run a went just,1
i love scoring last minute own goals to get my team beat the guys didn't deserve that today #gutted,#gutted today that deserve didn't guys the beat team my get to goals own minute last scoring love i,1
gotta love being alone {number} {number} it's like a fuckin party :) #awesome #,# #awesome :) party fuckin a like it's {number} {number} alone being love gotta,1
i love watching scary movies by myself because no one loves me #truetweet,#truetweet me loves one no because myself by movies scary watching love i,1
boy do i love being hot and sweaty waiting for someone unreliable to come pick me up,up me pick come to unreliable someone for waiting sweaty and hot being love i do boy,1
goddamnit i love being allergic to cats especially when they scratch you #owie,#owie you scratch they when especially cats to allergic being love i goddamnit,1
i love sitting next to the guy who sniffs a trillion times through the whole exam,exam whole the through times trillion a sniffs who guy the to next sitting love i,1
i just love reading conceited egotistic tweets from supercilious people,people supercilious from tweets egotistic conceited reading love just i,1
i love writing long care plans with gordon's assessment,assessment gordon's with plans care long writing love i,1
gotta love being sick all week and then not doing anything on the weekend #torture,#torture weekend the on anything doing not then and week all sick being love gotta,1
i love being guilty until proven innocent,innocent proven until guilty being love i,1
i love getting ready then spending the whole day at home,home at day whole the spending then ready getting love i,1
i love being forced to do things,things do to forced being love i,1
aw love having new friends that join my face,face my join that friends new having love aw,1
i love failing pre cal really brings a smile on my face and the joy out of my heart,heart my of out joy the and face my on smile a brings really cal pre failing love i,1
i love having such amazing friends,friends amazing such having love i,1
i just love being unable to sleep because of a combo anxiety asthma attack yes this is exactly how i envisioned tonight,tonight envisioned i how exactly is this yes attack asthma anxiety combo a of because sleep to unable being love just i,1
i love being sick it's so fun,fun so it's sick being love i,1
i love being able to spend the whole weekend at,at weekend whole the spend to able being love i,1
i love being awake right now,now right awake being love i,1
no mom i love being late to practice really mom take your sweet freaking time,time freaking sweet your take mom really practice to late being love i mom no,1
i love seeing random photos from people i'm not fb friends with,with friends fb not i'm people from photos random seeing love i,1
oh joy who doesn't love shaking uncontrollably while your heart beat sounds like dubstep,dubstep like sounds beat heart your while uncontrollably shaking love doesn't who joy oh,1
i just love walking past some one that reeks of cigarettes just my favorite smell in the world,world the in smell favorite my just cigarettes of reeks that one some past walking love just i,1
sometimes i wonder if love is worth fighting for then i think of you and i am ready for war ayyy,ayyy war for ready am i and you of think i then for fighting worth is love if wonder i sometimes,1
i love being awake this time of day for no reason #insomniaprobs,#insomniaprobs reason no for day of time this awake being love i,1
i love being sick and not being able to sleep all night #bestfeelingever,#bestfeelingever night all sleep to able being not and sick being love i,1
yep i love being ignoured #fu {number},{number} #fu ignoured being love i yep,1
i love have emotional break downs in the middle of the night,night the of middle the in downs break emotional have love i,1
i just love getting sick and having a fever #great,#great fever a having and sick getting love just i,1
gotta love being sick and missing the football game,game football the missing and sick being love gotta,1
i love being late to church that's my favorite :/,:/ favorite my that's church to late being love i,1
i love being lonely and doing nothing on friday nights,nights friday on nothing doing and lonely being love i,1
i love being awake at {number} am it's my favorite,favorite my it's am {number} at awake being love i,1
i absolutely love getting ready for school its so great actually t,t actually great so its school for ready getting love absolutely i,1
i love being forced to do things against my will,will my against things do to forced being love i,1
i love being wide awake at {number} {number} am,am {number} {number} at awake wide being love i,1
yes i do love being wide awake at {number} thanks body it's not like i enjoy sleep at all thanks,thanks all at sleep enjoy i like not it's body thanks {number} at awake wide being love do i yes,1
i mean i love walking slow when i'm getting pelted in the face with snow and it's cold out just enjoying a lovely walk,walk lovely a enjoying just out cold it's and snow with face the in pelted getting i'm when slow walking love i mean i,1
i love being able to go to the football game because i have to work #headache,#headache work to have i because game football the to go to able being love i,1
wow i love being sick over break,break over sick being love i wow,1
i love getting extra spanish homework #thanks #mr shlaff,shlaff #mr #thanks homework spanish extra getting love i,1
i just love being sick so much i'm so happy to be feeling this way,way this feeling be to happy so i'm much so sick being love just i,1
i love getting new admits right before shift change it's probably my favorite thing ever,ever thing favorite my probably it's change shift before right admits new getting love i,1
i love wearing fleece pants a sweater two fleece blankets and a comforter to bed #whyismyheatnotworking #sadpanda #coldpanda,#coldpanda #sadpanda #whyismyheatnotworking bed to comforter a and blankets fleece two sweater a pants fleece wearing love i,1
i love being sick it just topped off being grounded,grounded being off topped just it sick being love i,1
lol i absolutely love getting less than {number} hours of sleep,sleep of hours {number} than less getting love absolutely i lol,1
i love watching late night drama on twitter #stopkys,#stopkys twitter on drama night late watching love i,1
alright i love getting ready for not shit,shit not for ready getting love i alright,1
absolutely love getting bad news from the doctor have a herniated disc in my spine #painfordays,#painfordays spine my in disc herniated a have doctor the from news bad getting love absolutely,1
i just love seeing happy couples everywhere while a sappy love song is playing #whenisitgonnabeme,#whenisitgonnabeme playing is song love sappy a while everywhere couples happy seeing love just i,1
i just love watching fresh beat band #parentlife,#parentlife band beat fresh watching love just i,1
i love being upset to the point where im crying its so much fun,fun much so its crying im where point the to upset being love i,1
i love being alone someone text,text someone alone being love i,1
i love having bad days -_-,-_- days bad having love i,1
i love being sick makes my mondays even better #gross,#gross better even mondays my makes sick being love i,1
i love having religious music being rammed down my throat,throat my down rammed being music religious having love i,1
i just love being happy and then having your mood ruined and ending up in tears #tears #thanks #thoughtyoucared,#thoughtyoucared #thanks #tears tears in up ending and ruined mood your having then and happy being love just i,1
i love marching barefoot for {number} hours #winterlineprobs,#winterlineprobs hours {number} for barefoot marching love i,1
i love watching scary movies by myself in the middle of the night #ohwell,#ohwell night the of middle the in myself by movies scary watching love i,1
i love being sick during the state fair #bestfair,#bestfair fair state the during sick being love i,1
i love staying awake waiting for a text #notreally #alwaysgettingfuckedover,#alwaysgettingfuckedover #notreally text a for waiting awake staying love i,1
im so excited for practice next week i absolutely love doing full run throughs for {number} #itshell,#itshell {number} for throughs run full doing love absolutely i week next practice for excited so im,1
have i ever mentioned that i love being able to not fall asleep # {number} {number},{number} {number} # asleep fall not to able being love i that mentioned ever i have,1
i just love being awake for over {number} hours and at work for {number} of those #gottamakethemoney #lazymonday,#lazymonday #gottamakethemoney those of {number} for work at and hours {number} over for awake being love just i,1
i love having strange guys in the house its very comforting,comforting very its house the in guys strange having love i,1
i love having random bruises all over my legs #dancerprobs,#dancerprobs legs my over all bruises random having love i,1
i love being able to not fall asleep,asleep fall not to able being love i,1
i just love getting bodily fluids on me at work #gross #obviously,#obviously #gross work at me on fluids bodily getting love just i,1
i love spilling hot chocolate in my lap #notreally #ouch,#ouch #notreally lap my in chocolate hot spilling love i,1
